Title,Named-entity,Sentence
Lionel Messi,1.69,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,Paris Saint-Germain,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,F.C.Paris Saint-Germain,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,30,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,Grandoli youthyears2,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,19952000,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,youthclubs2,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,Newell's Old Boys,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,20002003,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,20032004,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,10,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
Lionel Messi,5,"Infobox football biography name  Lionel Messi image  Lionel Messi 20180626.jpg caption  Messi with Argentina at the 2018 World Cup fullname  Lionel Andrs Messi birth_date   birth_place  Rosario, Santa Fe, Argentina height  1.69 m position  Forward currentclub  Paris Saint-Germain F.C.Paris Saint-Germain clubnumber  30 youthyears1  19921995 youthclubs1  Grandoli youthyears2  19952000 youthclubs2  Newell's Old Boys youthyears3  20002003 youthclubs3  Barcelona years1  20032004 clubs1  Barcelona C caps1  10 goals1  5 years2  20042005 clubs2  Barcelona B caps2  22 goals2  6 years3  20042021 clubs3  Barcelona caps3  520 goals3  474 years4  2021 clubs4  Paris Saint-Germain F.C.Paris Saint-Germain caps4  22 goals4  4 nationalyears1  20042005 nationalteam1  Argentina national under-Argentina U20 nationalcaps1  18 nationalgoals1  14 nationalyears2  2008 nationalteam2  Argentina national under-Argentina U23 nationalcaps2  5 nationalgoals2  2 nationalyears3  2005 nationalteam3  Argentina nationalcaps3  160 nationalgoals3  81 club-update  22:01, 23 April 2022 (UTC) nationalteam-update  03:28, 30 March 2022 (UTC) medaltemplates  Lionel Andrs Messi a record six European Golden Shoes, and in 2020 was named to the Ballon d'Ballon d'Or Dream Team."
